node_id,betweenness
396,2.1167363917891952e-07
397,0.0016206090539553047
398,0.0
399,1.960671393739149e-05
400,0.0005395928749887598
401,0.002440991129826298
402,0.0
403,1.7460020602575807e-05
404,0.005434935264782964
405,0.008279057662938771
406,0.00016301431637836752
407,0.00019822295739623435
408,0.0015999039607818423
409,0.0025481175087657274
410,8.14979399211451e-06
411,0.008491741767996264
412,0.003712469881395381
413,0.00013622295672062064
414,0.0026081313524263265
415,0.0011919745454768082
416,3.972147303110589e-07
417,0.002349717221926615
418,0.0001623400886602416
419,0.004463648014560342
420,0.009433998418109565
421,0.0009560139576563255
422,0.0005918480582217177
423,0.0005957484364296589
424,0.005503382823536634
425,0.0009881040439982673
426,0.002120314649087093
427,0.0010280179606252887
428,0.00015807940182606544
429,0.0007311413772507333
430,0.0025833604823783784
431,0.00017544010858618018
432,3.57123239047406e-07
433,0.00017173011792567724
434,0.014775207960301401
435,0.0017953547377280062
436,0.0
437,0.0002738811130965147
438,0.0037615430895825497
439,0.0
440,0.005164003857146973
441,0.0013257390194125224
442,4.302850712901176e-05
443,0.0037283303749232563
444,0.00013251444941674037
445,0.0003216605392216491
446,0.000138125540386329
447,0.0008347578813995535
448,0.0010808312110341266
449,0.0
450,0.003452093787995029
451,0.0009966921532530467
452,0.001395818462155621
453,0.0003009121563653194
454,3.824125385164179e-06
455,0.0012665096446640056
456,0.0
457,0.0002729122534284253
458,0.0013976612860022886
459,0.0032106267288045903
460,0.0008580231746451484
461,0.00015500468419766075
462,0.0035086170843107644
463,0.0
464,0.001670696432738247
465,0.00013417779227941146
466,0.003379337130025204
467,8.089730856339956e-05
468,0.0
469,0.00014208375910088235
470,0.0003091437167367909
471,6.906732838253904e-05
472,0.0
473,0.005519343377471875
474,0.003071084422305576
475,0.0
476,1.5112632792608494e-06
477,3.7480305898891134e-06
478,0.0007780109693350768
479,0.0
480,0.00044710135652001977
481,0.0008634786681036974
482,0.0013661131003379183
483,0.001112876764197112
484,0.00016653624689593938
485,0.0002976801706893376
486,0.0013938397019847284
487,0.000132656227308503
488,2.1151820747701818e-05
489,0.0005231515646048717
490,0.0002945228437273146
491,0.00011039519568893137
492,0.00024583743954339495
493,0.00510597316946291
494,0.00580464865536987
495,0.00391334796381945
496,0.00045916353621645547
497,9.363128932237023e-05
498,0.00834086116541412
499,0.001336173332971978
500,2.7541968034201423e-05
501,7.988890002701276e-05
502,0.0001417066021967103
503,2.093983268641823e-05
504,0.001156537158526921
505,0.0
506,0.00491209847538562
507,6.346617444872862e-06
508,0.0002089900527334208
509,0.0039839834976628545
510,0.00013535535971326415
511,0.0003847235798457904
512,1.4887116150928402e-06
513,0.0010113561136702676
514,9.112084099900677e-07
515,0.0010573321785695053
516,0.0016031916952350242
517,4.646229271438153e-05
518,0.0010228625264051474
519,0.00011851125556575763
520,0.0015211499198440055
521,0.0011116895504400554
522,4.77098036099452e-06
523,0.0024483595010231945
524,0.0
525,0.0005994504146285515
526,0.0019753335405170843
527,6.133391924543553e-05
528,3.665461409873319e-05
529,0.0011050963981728693
530,5.5435663502134576e-05
531,0.0007622852628140262
532,0.0
533,0.012892237833093335
534,2.700692556329741e-07
535,3.125069828095676e-05
536,5.6614183128353265e-05
537,0.0012537142815342078
538,8.221715236842682e-05
539,2.0784659005193785e-05
540,3.725828078513906e-05
541,0.00010085443544164149
542,3.9503563755144175e-05
543,0.0022734786221839153
544,0.0020477700595238953
545,0.00016019560573203852
546,0.007154560510995877
547,0.00010532134240531973
548,0.00029541637717051287
549,0.003190799936461811
550,6.61466114064079e-05
551,0.00026692576030510457
552,0.00010828195912321865
553,1.2808388903710762e-05
554,3.964639514092087e-05
555,5.017818613424606e-06
556,3.2730379829660224e-05
557,7.671539286625568e-05
558,9.64631062022781e-06
559,1.6745424901653694e-05
560,0.0031495113423708945
561,0.0
562,0.0004078006469205484
563,0.00047166878868375314
564,0.0008505698672922849
565,3.180804051009481e-05
566,4.812548528138731e-05
567,0.0008142901971376706
568,0.00016418526989547979
569,0.0008733660514531129
570,2.0484898569411555e-05
571,0.0
572,0.0007306790910033449
573,9.115809068985613e-05
574,0.0
575,0.0
576,0.0
577,0.0008707375294291232
578,0.0
579,7.508553224138351e-05
580,0.0
581,0.0004288010279115797
582,7.703041065548274e-05
583,0.0
584,0.0
585,5.824397895472009e-05
586,0.0
587,9.12344511463931e-06
588,0.0002253402783978545
589,6.0640174488681156e-05
590,0.0002100093758334314
591,2.5879387118689814e-06
592,0.0010663468101880977
593,0.0008544306457570607
594,0.0
595,0.0
596,1.355483099096309e-06
597,9.48911419064921e-05
598,8.517459202214031e-06
599,1.2263538483066386e-05
600,1.9275299766975265e-05
601,0.0005094802943410433
602,0.0002824102700534809
603,0.0
604,0.0
605,0.0
606,0.0
607,0.00017163547549589624
608,0.00020945168479825566
609,8.166095668846133e-07
610,0.00010075696138932359
611,0.002078156790543436
612,0.0011673466562336164
613,0.00017532628509714498
614,1.156582586714967e-05
615,0.0018890169560782939
616,1.5330309041184472e-05
617,8.44737988307064e-06
618,0.0010080266792965302
619,7.711146774502074e-05
620,0.0
621,0.0003622835796271926
622,0.0
623,0.001025372829561126
624,1.3167531528029982e-05
625,0.0
626,0.0
627,0.00010686201619865846
628,0.0
629,1.585286444674237e-06
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0009573464748540276
636,0.0
637,0.0
638,6.73217790689764e-05
639,0.0
640,6.946924125555306e-05
641,0.0008807105849925109
642,9.195730271536328e-06
643,4.4945239668606336e-05
644,5.1437673127241035e-05
645,8.18983264528483e-05
646,0.0
647,2.414503249286026e-05
648,0.0
649,4.882739669999281e-05
650,0.0
651,7.067913443805234e-05
652,8.105436508148213e-06
653,0.0
654,0.00023602164526440131
655,0.00034761158607633986
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0014420478065487402
662,0.00010859017494104973
663,2.6796048053603545e-05
664,1.8637682735834266e-05
665,0.0001110127829864315
666,0.0002469026598127925
667,0.00014516652408797895
668,0.0
669,1.473168726267649e-05
670,0.0
671,7.517147585613542e-05
672,3.7558973809973522e-06
673,0.0
674,2.099524239230723e-05
675,0.0
676,0.0
677,0.0
678,4.070456971547136e-05
679,7.02378141482649e-05
680,0.0
681,0.00042690902150563294
682,0.0
683,0.0
684,0.0
685,0.00044989923664733164
686,3.233350627297311e-05
687,0.0
688,0.0
689,3.989513382735894e-07
690,0.0001239109685562927
691,0.0
692,1.2166827653526116e-07
693,0.0
694,4.7855198946687664e-05
695,0.00018462942629817445
696,3.2954696972577404e-06
697,0.0002856041421290582
698,2.9790032541352704e-05
699,0.0002708663207102328
700,0.00025703953313723675
701,0.0
702,0.0
703,0.0
704,0.0
705,9.82686793719595e-07
706,0.000242972379023577
707,0.0007456666859383833
708,6.00471336012841e-05
709,0.0
710,0.0001254286959293527
711,0.0
712,0.0
713,0.0
714,4.5247836072445856e-05
715,2.9884454721026004e-05
716,0.0
717,0.0009617743998375938
718,0.0
719,0.0005233763137483799
720,0.00018569644481125508
721,3.24896107094099e-07
722,0.0
723,0.00017805550273633261
724,0.0
725,5.474704288407306e-06
726,1.685780401171549e-05
727,1.7433085687741145e-06
728,5.010117728204121e-05
729,0.0
730,5.529634297709058e-05
731,0.0
732,0.0
733,0.0002622159792269916
734,1.369102352749786e-05
735,0.0
736,2.0430062218199406e-07
737,0.0
738,6.846447323415095e-05
739,0.0
740,5.304665715645751e-07
741,7.09312018412605e-08
742,0.00010498996847660368
743,0.0
744,0.0
745,1.283554369262817e-05
746,0.0
747,0.0005516569072739204
748,0.0023667074933987507
749,0.0
750,0.0
751,3.0877973441150178e-06
752,0.0
753,9.757541099263226e-05
754,0.0004208074242028936
755,0.0
756,0.0009137580080713324
757,0.0
758,8.273945342532584e-06
759,1.1382160608884792e-07
760,1.2238425354513907e-05
761,0.0
762,0.0
763,0.0
764,0.0
765,0.00012282021462699182
766,0.0
767,0.0
768,4.890566352545562e-05
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.00024656194539432935
777,0.0011023014211558675
778,1.0437780644619261e-05
779,1.3556929159839779e-06
780,0.0
781,0.0
782,0.0
783,2.2911301752020345e-05
784,0.0
785,0.0
786,3.4140168085957555e-05
787,0.0
788,0.0
789,6.471274359857933e-05
790,0.0
791,9.89056600323349e-06
792,0.0
793,8.3839955105214e-06
794,0.0
795,0.0
796,0.0
797,0.0002937128226039666
798,0.0
799,2.7793946559539215e-05
800,1.5564796102284246e-05
801,0.0
802,0.0
803,3.718047309811185e-05
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0010221024845313165
810,6.771794602621112e-05
811,4.679502698667791e-06
812,0.002670099529273135
813,0.00015898581933684164
814,2.7415785879303722e-05
815,4.2494738045764156e-05
816,3.8837543063603236e-05
817,9.028963962079242e-07
818,4.34020444998874e-05
819,0.0
820,0.010587844938496736
821,0.0
822,0.0002644615495194736
823,0.00021916801437541546
824,0.0
825,0.0009591617044573463
826,5.828752591826904e-05
827,0.0
828,0.00023330613517361407
829,4.3420379359676184e-06
830,0.0
831,0.0
832,8.778347341641571e-05
833,2.432568307896149e-06
834,0.0
835,3.623008887318676e-06
836,7.358845608948927e-07
837,0.0
838,0.0
839,3.8656562596758507e-07
840,3.110327566493846e-05
841,3.089816845282187e-05
842,0.0
843,0.0009562944632238743
844,0.0
845,0.0004388305048716264
846,0.0
847,0.00026453151387315717
848,0.0
849,0.0
850,0.0
851,0.0004880241494097972
852,1.0642550634848421e-05
853,0.0
854,0.0
855,5.1537379515118176e-06
856,0.0028834584165766115
857,0.0
858,0.0
859,0.0018543455405111212
860,0.00014922904721287062
861,0.0
862,0.0
863,0.0
864,0.0
865,6.836006091586776e-07
866,1.8785676029183685e-07
867,0.0
868,0.0
869,1.5014361857754885e-06
870,0.0
871,0.0
872,9.625058709149149e-05
873,0.0
874,0.0
875,0.0
876,0.0
877,2.798677568266664e-06
878,0.0
879,0.0
880,0.0001049216195015289
881,0.0
882,0.0
883,7.363300300959848e-06
884,0.0
885,2.215009826824376e-05
886,3.342409927873439e-06
887,2.8767032137888003e-06
888,0.0
889,7.178358120414911e-07
890,0.0
891,0.0
892,0.00026763275832538416
893,0.0
894,0.0
895,0.0
896,0.0003507308643513224
897,0.0
898,7.989747072056757e-07
899,0.0
900,0.00031623740209630534
901,0.0
902,0.0
903,0.0
904,0.0
905,1.3598182045335218e-06
906,1.4996551744804201e-05
907,0.0010134818767605202
908,0.0001717212666499219
909,1.197003052402711e-06
910,0.0
911,0.0
912,3.100071651527884e-06
913,0.00035466432499774885
914,6.408872647191222e-05
915,0.0
916,0.0
917,0.00014602178910692184
918,0.0001414475224241073
919,2.8480010835367244e-06
920,1.0012437416931648e-06
921,3.837601640263645e-05
922,0.0006615625634316341
923,3.850967638038559e-06
924,5.23668233116148e-05
925,1.683126917133988e-05
926,4.5614799807537034e-05
927,4.0853753434813704e-06
928,0.0
929,1.1471140718605697e-05
930,9.396256979882986e-05
931,0.00010573312057225365
932,0.0015687180014866686
933,0.00012498137195898778
934,0.0
935,4.483326016717335e-06
936,0.0009850253122742514
937,4.412363138075703e-06
938,0.0
939,3.1593758972820365e-06
940,0.0
941,0.0
942,1.316985912202309e-06
943,0.0
944,0.0
945,3.427342836847114e-07
946,0.0
947,0.0
948,0.0
949,4.661681442505017e-05
950,0.00037958066534894767
951,7.831882514298539e-06
952,1.6490535491362972e-05
953,0.00020431230335622765
954,1.7132510889971628e-07
955,1.2661753480286094e-06
956,0.00014938430152774054
957,1.9028459942022807e-05
958,0.0009768352081306816
959,0.0
960,0.0
961,0.0
962,2.140372422236804e-06
963,0.0010000095246732734
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,1.993208648238026e-06
971,0.0032200961628671516
972,0.0
973,0.0
974,1.2042126165148842e-05
975,0.0
976,1.6533615867808756e-05
977,0.0
978,1.8922110171399306e-06
979,0.0
980,6.772139785457174e-05
981,2.6942817415351373e-05
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,3.9264085315591755e-06
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,9.446722222960228e-06
1001,2.6428876996524806e-06
1002,0.0
1003,0.0
1004,0.0
